owner,platform,lat,lon,observationDate,depth,DO,qcFlag 
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T01:30:00Z,92.5,8.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T01:45:00Z,92.9,8.46,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T02:00:00Z,94.4,8.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T02:15:00Z,95.5,8.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T02:30:00Z,96.1,8.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T02:45:00Z,94.6,8.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T03:00:00Z,92.5,8.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T03:15:00Z,91.4,8.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T03:30:00Z,90.3,8.3,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T03:45:00Z,89.3,8.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T04:00:00Z,88.5,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T04:15:00Z,87.9,8.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T04:30:00Z,87.6,8.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T04:45:00Z,87.0,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T05:00:00Z,86.7,8.02,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T05:15:00Z,86.0,7.96,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T05:30:00Z,84.7,7.85,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T05:45:00Z,83.5,7.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T06:00:00Z,82.8,7.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T06:15:00Z,81.7,7.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T06:30:00Z,82.1,7.59,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T06:45:00Z,81.2,7.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T07:00:00Z,79.12,7.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T07:15:00Z,79.09,7.31,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T07:30:00Z,78.12,7.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T07:45:00Z,76.82,7.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T08:00:00Z,72.67,6.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T08:15:00Z,72.03,6.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T08:30:00Z,66.03,6.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T08:45:00Z,68.87,6.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T09:00:00Z,74.63,6.87,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T09:15:00Z,72.81,6.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T09:30:00Z,77.49,7.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T09:45:00Z,77.18,7.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T10:00:00Z,75.5,6.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T10:15:00Z,75.02,6.9,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T10:30:00Z,82.2,7.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T10:45:00Z,83.6,7.69,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T11:00:00Z,81.3,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T11:15:00Z,81.8,7.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T11:30:00Z,76.43,7.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T11:45:00Z,74.19,6.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T12:00:00Z,71.54,6.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T12:15:00Z,70.11,6.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T12:30:00Z,63.87,5.9,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T12:45:00Z,66.77,6.16,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T13:00:00Z,70.28,6.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T13:15:00Z,73.37,6.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T13:30:00Z,74.02,6.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T13:45:00Z,72.62,6.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T14:00:00Z,71.93,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T14:15:00Z,70.74,6.54,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T14:30:00Z,71.65,6.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T14:45:00Z,72.05,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T15:00:00Z,71.63,6.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T15:15:00Z,72.32,6.66,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T15:30:00Z,72.37,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T15:45:00Z,73.85,6.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T16:00:00Z,74.8,6.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T16:15:00Z,75.3,6.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T16:30:00Z,75.82,6.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T16:45:00Z,74.94,6.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T17:00:00Z,72.91,6.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T17:15:00Z,71.08,6.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T17:30:00Z,73.77,6.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T17:45:00Z,69.25,6.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T18:00:00Z,70.76,6.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T18:15:00Z,67.06,6.11,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T18:30:00Z,69.68,6.35,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T18:45:00Z,72.44,6.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T19:00:00Z,69.69,6.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T19:15:00Z,71.67,6.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T19:30:00Z,71.53,6.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T19:45:00Z,76.72,6.97,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T20:00:00Z,80.5,7.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T20:15:00Z,80.6,7.32,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T20:30:00Z,80.8,7.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T20:45:00Z,79.6,7.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T21:00:00Z,81.1,7.35,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T21:15:00Z,79.81,7.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T21:30:00Z,80.6,7.3,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T21:45:00Z,89.2,8.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T22:00:00Z,84.0,7.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T22:15:00Z,81.4,7.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T22:30:00Z,82.9,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T22:45:00Z,86.1,7.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T23:00:00Z,84.9,7.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T23:15:00Z,84.1,7.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T23:30:00Z,87.8,7.9,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-02T23:45:00Z,95.9,8.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T00:00:00Z,97.3,8.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T00:15:00Z,93.8,8.36,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T00:30:00Z,95.8,8.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T00:45:00Z,93.3,8.3,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T01:00:00Z,92.5,8.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T01:15:00Z,96.9,8.59,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T01:30:00Z,93.5,8.3,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T01:45:00Z,93.3,8.29,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T02:00:00Z,89.8,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T02:15:00Z,88.1,7.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T02:30:00Z,90.2,8.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T02:45:00Z,88.9,7.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T03:00:00Z,88.6,7.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T03:15:00Z,87.3,7.79,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T03:30:00Z,85.7,7.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T03:45:00Z,84.3,7.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T04:00:00Z,82.3,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T04:15:00Z,81.1,7.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T04:30:00Z,79.21,7.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T04:45:00Z,78.28,6.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T05:00:00Z,77.71,6.89,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T05:15:00Z,76.65,6.79,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T05:30:00Z,76.18,6.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T05:45:00Z,75.76,6.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T06:00:00Z,74.6,6.59,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T06:15:00Z,75.16,6.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T06:30:00Z,74.84,6.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T06:45:00Z,75.53,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T07:00:00Z,74.12,6.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T07:15:00Z,74.89,6.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T07:30:00Z,75.52,6.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T07:45:00Z,75.67,6.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T08:00:00Z,74.09,6.51,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T08:15:00Z,74.05,6.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T08:30:00Z,73.89,6.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T08:45:00Z,71.41,6.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T09:00:00Z,62.53,5.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T09:15:00Z,66.31,5.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T09:30:00Z,70.59,6.26,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T09:45:00Z,73.11,6.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T10:00:00Z,69.87,6.21,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T10:15:00Z,67.71,6.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T10:30:00Z,68.64,6.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T10:45:00Z,68.4,6.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T11:00:00Z,66.72,5.93,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T11:15:00Z,65.8,5.85,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T11:30:00Z,67.63,6.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T11:45:00Z,74.08,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T12:00:00Z,72.33,6.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T12:15:00Z,72.84,6.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T12:30:00Z,70.62,6.39,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T12:45:00Z,70.77,6.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T13:00:00Z,70.76,6.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T13:15:00Z,72.39,6.6,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T13:30:00Z,68.36,6.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T13:45:00Z,75.5,6.87,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T14:00:00Z,78.04,7.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T14:15:00Z,76.78,7.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T14:30:00Z,77.45,7.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T15:00:00Z,76.45,6.96,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T15:15:00Z,76.19,6.92,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T15:30:00Z,75.45,6.83,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T15:45:00Z,73.98,6.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T16:00:00Z,73.74,6.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T16:15:00Z,73.01,6.55,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T16:30:00Z,72.89,6.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T16:45:00Z,72.44,6.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T17:00:00Z,73.27,6.52,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T17:15:00Z,73.83,6.56,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T17:30:00Z,73.82,6.54,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T17:45:00Z,75.09,6.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T18:00:00Z,76.74,6.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T18:15:00Z,78.15,6.87,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T18:30:00Z,79.24,6.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T18:45:00Z,80.4,7.04,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T19:00:00Z,80.9,7.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T19:15:00Z,80.9,7.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T19:30:00Z,76.53,6.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T19:45:00Z,78.69,6.86,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T20:00:00Z,78.51,6.85,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T20:15:00Z,76.7,6.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T20:30:00Z,76.29,6.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T20:45:00Z,74.69,6.61,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T21:00:00Z,77.0,6.88,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T21:15:00Z,75.75,6.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T21:30:00Z,78.07,7.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T21:45:00Z,74.67,6.72,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T22:00:00Z,73.65,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T23:00:00Z,63.56,5.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T23:15:00Z,61.94,5.57,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T23:30:00Z,65.56,5.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-03T23:45:00Z,71.29,6.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T00:00:00Z,71.55,6.46,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T00:15:00Z,69.57,6.28,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T00:30:00Z,72.1,6.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T00:45:00Z,73.0,6.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T01:00:00Z,73.54,6.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T01:15:00Z,73.2,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T01:30:00Z,72.98,6.64,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T01:45:00Z,73.53,6.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T02:00:00Z,73.54,6.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T02:15:00Z,73.21,6.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T02:30:00Z,73.09,6.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T02:45:00Z,74.04,6.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T03:00:00Z,74.83,6.82,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T03:15:00Z,74.97,6.83,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T03:30:00Z,74.35,6.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T03:45:00Z,74.36,6.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T04:00:00Z,73.8,6.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T04:15:00Z,73.82,6.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T04:30:00Z,73.54,6.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T04:45:00Z,73.58,6.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T05:00:00Z,72.93,6.67,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T05:15:00Z,73.16,6.7,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T05:30:00Z,73.82,6.78,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T05:45:00Z,73.47,6.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T06:00:00Z,73.09,6.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T06:15:00Z,73.69,6.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T06:30:00Z,72.89,6.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T06:45:00Z,73.04,6.77,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T07:00:00Z,72.52,6.75,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T07:15:00Z,72.41,6.76,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T07:30:00Z,72.32,6.74,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T07:45:00Z,71.96,6.73,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T08:00:00Z,71.02,6.65,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T08:15:00Z,71.29,6.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T08:30:00Z,70.17,6.58,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T08:45:00Z,65.32,6.13,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T09:00:00Z,68.67,6.45,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T09:15:00Z,68.54,6.44,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T09:30:00Z,67.05,6.31,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T09:45:00Z,68.33,6.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T10:00:00Z,68.99,6.5,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T10:15:00Z,70.88,6.68,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T10:30:00Z,70.2,6.62,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T10:45:00Z,70.94,6.71,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T11:00:00Z,73.05,6.94,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T11:15:00Z,73.06,6.96,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T11:30:00Z,71.65,6.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T11:45:00Z,73.23,7.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T12:00:00Z,72.62,6.95,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T12:15:00Z,73.89,7.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T12:30:00Z,74.01,7.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T12:45:00Z,73.98,7.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T13:00:00Z,73.81,7.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T13:15:00Z,73.6,7.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T13:30:00Z,73.67,7.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T13:45:00Z,73.93,7.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T14:00:00Z,74.09,7.07,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T14:15:00Z,74.58,7.12,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T14:30:00Z,73.84,7.05,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T14:45:00Z,74.23,7.08,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T15:00:00Z,74.38,7.09,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T15:15:00Z,75.14,7.14,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T15:30:00Z,74.05,7.03,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T15:45:00Z,75.9,7.18,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T16:00:00Z,75.75,7.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T16:15:00Z,76.29,7.2,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T16:30:00Z,76.52,7.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T16:45:00Z,77.84,7.33,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T17:00:00Z,78.42,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T17:15:00Z,78.72,7.41,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T17:30:00Z,78.35,7.38,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T17:45:00Z,79.41,7.48,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T18:00:00Z,79.29,7.47,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T18:15:00Z,81.1,7.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T18:30:00Z,79.54,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T18:45:00Z,78.96,7.43,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T19:00:00Z,78.76,7.42,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T19:15:00Z,81.2,7.63,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T19:30:00Z,83.2,7.8,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T19:45:00Z,83.8,7.84,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T20:00:00Z,84.9,7.93,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T20:15:00Z,84.8,7.91,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T20:30:00Z,86.0,8.0,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T20:45:00Z,88.4,8.19,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T21:00:00Z,89.2,8.23,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T21:15:00Z,88.9,8.17,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T21:30:00Z,87.4,8.01,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T21:45:00Z,90.1,8.25,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T22:00:00Z,90.4,8.24,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T22:15:00Z,89.6,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T22:30:00Z,90.6,8.22,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T22:45:00Z,89.0,8.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T23:00:00Z,90.8,8.2,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T23:15:00Z,88.6,7.99,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T23:30:00Z,90.7,8.15,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-04T23:45:00Z,90.0,8.06,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T00:00:00Z,88.6,7.93,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T00:15:00Z,82.1,7.34,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T00:30:00Z,87.3,7.81,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T00:45:00Z,84.1,7.53,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T01:00:00Z,83.6,7.49,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T01:15:00Z,81.4,7.28,1111122
LUMCON,LUML1,29.2533,-90.6633,2017-02-05T01:30:00Z,75.95,6.78,1111122
